branch_id,ending,macro_topic_name
2066,inconclusive,Other
2066,inconclusive,Other
2066,inconclusive,Other
2066,inconclusive,Other
2067,disagreement,Other
2067,disagreement,Other
2067,disagreement,Other
2067,disagreement,Other
2068,disagreement,Other
2068,disagreement,Other
2068,disagreement,Other
2069,inconclusive,Other
2069,inconclusive,Other
2069,inconclusive,Other
2070,inconclusive,Other
2070,inconclusive,Trump
2070,inconclusive,Other
2071,disagreement,Interviews/Podcasts
2071,disagreement,Other
2071,disagreement,Other
2072,disagreement,Trump
2072,disagreement,Other
2072,disagreement,Other
2073,inconclusive,Other
2073,inconclusive,Other
2073,inconclusive,Other
2074,disagreement,Trump
2074,disagreement,Other
2074,disagreement,Other
2074,disagreement,Other
2075,agreement,Other
2075,agreement,Other
2075,agreement,Other
2076,inconclusive,Other
2076,inconclusive,Other
2076,inconclusive,Other
2076,inconclusive,Other
2077,inconclusive,Other
2077,inconclusive,Other
2077,inconclusive,Tariffs and Economy
2078,inconclusive,Other
2078,inconclusive,Other
2078,inconclusive,Other
2079,disagreement,Other
2079,disagreement,Media Bias
2079,disagreement,Other
2080,disagreement,Media Bias
2080,disagreement,Interviews/Podcasts
2080,disagreement,Other
2081,disagreement,Other
2081,disagreement,Other
2081,disagreement,Other
2081,disagreement,Media Bias
2082,disagreement,Media Bias
2082,disagreement,Interviews/Podcasts
2082,disagreement,Other
2082,disagreement,Other
2083,disagreement,Media Bias
2083,disagreement,Interviews/Podcasts
2083,disagreement,Other
2083,disagreement,Other
2084,disagreement,Media Bias
2084,disagreement,Interviews/Podcasts
2084,disagreement,Other
2085,disagreement,Media Bias
2085,disagreement,Interviews/Podcasts
2085,disagreement,Other
2086,inconclusive,Other
2086,inconclusive,Other
2086,inconclusive,Other
2086,inconclusive,Other
2087,disagreement,Other
2087,disagreement,Other
2087,disagreement,Other
2088,inconclusive,Other
2088,inconclusive,Other
2088,inconclusive,Other
2089,inconclusive,Other
2089,inconclusive,Other
2089,inconclusive,Trump
2090,disagreement,Trump
2090,disagreement,Other
2090,disagreement,Other
2090,disagreement,Other
2091,agreement,Other
2091,agreement,Other
2091,agreement,Other
2092,disagreement,Other
2092,disagreement,Other
2092,disagreement,Other
2093,inconclusive,Other
2093,inconclusive,Other
2093,inconclusive,Other
2094,disagreement,Other
2094,disagreement,Other
2094,disagreement,Other
2095,inconclusive,Other
2095,inconclusive,Harris
2095,inconclusive,Other
2096,inconclusive,Other
2096,inconclusive,Other
2096,inconclusive,Other
2097,disagreement,Trump
2097,disagreement,Media Bias
2097,disagreement,Other
2098,disagreement,Other
2098,disagreement,Other
2098,disagreement,Other
2099,inconclusive,Other
2099,inconclusive,Other
2099,inconclusive,Other
2100,disagreement,Other
2100,disagreement,Other
2100,disagreement,Media Bias
2101,disagreement,Other
2101,disagreement,Other
2101,disagreement,Media Bias
2102,disagreement,Other
2102,disagreement,Other
2102,disagreement,Other
2102,disagreement,Media Bias
2102,disagreement,Other
2103,disagreement,Trump
2103,disagreement,Other
2103,disagreement,Other
2104,disagreement,Trump
2104,disagreement,Other
2104,disagreement,Other
2105,disagreement,Other
2105,disagreement,Interviews/Podcasts
2105,disagreement,Other
2106,inconclusive,Other
2106,inconclusive,2020 Elections Denial
2106,inconclusive,Other
2107,inconclusive,Other
2107,inconclusive,Other
2107,inconclusive,Other
2108,disagreement,Other
2108,disagreement,Other
2108,disagreement,Other
2109,disagreement,Other
2109,disagreement,Other
2109,disagreement,Other
2110,disagreement,Other
2110,disagreement,Other
2110,disagreement,Other
2111,inconclusive,Other
2111,inconclusive,Other
2111,inconclusive,Other
2111,inconclusive,Other
2112,disagreement,Trump
2112,disagreement,Other
2112,disagreement,Other
2112,disagreement,Other
2112,disagreement,Other
2113,disagreement,Trump
2113,disagreement,Other
2113,disagreement,Other
2113,disagreement,2020 Elections Denial
2114,inconclusive,Other
2114,inconclusive,Other
2114,inconclusive,Other
2115,disagreement,Other
2115,disagreement,Other
2115,disagreement,Other
2115,disagreement,Other
2116,disagreement,Other
2116,disagreement,Other
2116,disagreement,Other
2117,disagreement,Other
2117,disagreement,Other
2117,disagreement,Other
2118,disagreement,Other
2118,disagreement,Other
2118,disagreement,Other
2119,disagreement,Other
2119,disagreement,Other
2119,disagreement,Other
2120,inconclusive,Other
2120,inconclusive,Interviews/Podcasts
2120,inconclusive,Other
2121,inconclusive,Other
2121,inconclusive,Other
2121,inconclusive,Other
2122,inconclusive,Other
2122,inconclusive,Interviews/Podcasts
2122,inconclusive,Other
2123,agreement,Other
2123,agreement,Other
2123,agreement,Other
2124,inconclusive,Other
2124,inconclusive,Other
2124,inconclusive,Other
2125,inconclusive,Other
2125,inconclusive,Other
2125,inconclusive,Other
2125,inconclusive,Other
2126,inconclusive,Other
2126,inconclusive,Other
2126,inconclusive,Other
2127,disagreement,Other
2127,disagreement,Other
2127,disagreement,Other
2128,disagreement,Other
2128,disagreement,Other
2128,disagreement,Other
2129,disagreement,Other
2129,disagreement,Other
2129,disagreement,Other
2130,disagreement,Other
2130,disagreement,Other
2130,disagreement,Other
2131,inconclusive,Other
2131,inconclusive,Other
2131,inconclusive,Other
2132,inconclusive,Trump
2132,inconclusive,Other
2132,inconclusive,Other
2132,inconclusive,Other
2133,agreement,Other
2133,agreement,Other
2133,agreement,Other
2134,inconclusive,Other
2134,inconclusive,Other
2134,inconclusive,Other
2135,inconclusive,Other
2135,inconclusive,Other
2135,inconclusive,Other
2136,disagreement,Other
2136,disagreement,Other
2136,disagreement,Other
2137,disagreement,Trump
2137,disagreement,Other
2137,disagreement,Other
2138,disagreement,Other
2138,disagreement,Other
2138,disagreement,Election Predictions
2139,disagreement,Other
2139,disagreement,Other
2139,disagreement,Other
2140,inconclusive,Other
2140,inconclusive,Other
2140,inconclusive,Other
2141,disagreement,Other
2141,disagreement,Other
2141,disagreement,Media Bias
2141,disagreement,Other
2142,disagreement,Other
2142,disagreement,Other
2142,disagreement,Other
2143,inconclusive,Other
2143,inconclusive,Other
2143,inconclusive,Other
2144,inconclusive,Other
2144,inconclusive,Other
2144,inconclusive,Other
2145,disagreement,Other
2145,disagreement,Trump
2145,disagreement,Media Bias
2146,disagreement,Other
2146,disagreement,Media Bias
2146,disagreement,Other
2147,disagreement,Trump
2147,disagreement,Other
2147,disagreement,Other
2148,disagreement,Other
2148,disagreement,Other
2148,disagreement,Other
2149,agreement,Other
2149,agreement,Other
2149,agreement,Other
2150,disagreement,Other
2150,disagreement,Other
2150,disagreement,Other
2151,disagreement,Other
2151,disagreement,Other
2151,disagreement,Other
2151,disagreement,Other
2152,agreement,Other
2152,agreement,Other
2152,agreement,Other
2153,inconclusive,Trump
2153,inconclusive,Other
2153,inconclusive,Other
2154,disagreement,Other
2154,disagreement,Other
2154,disagreement,Other
2155,agreement,Trump
2155,agreement,Other
2155,agreement,Other
2156,inconclusive,Trump
2156,inconclusive,Other
2156,inconclusive,Other
2157,agreement,Other
2157,agreement,Other
2157,agreement,Media Bias
2158,disagreement,Other
2158,disagreement,Other
2158,disagreement,Other
2159,disagreement,Other
2159,disagreement,Trump
2159,disagreement,Other
2159,disagreement,Other
2160,disagreement,Other
2160,disagreement,Trump
2160,disagreement,Other
2161,disagreement,Other
2161,disagreement,Trump
2161,disagreement,Other
2161,disagreement,Other
2162,disagreement,Other
2162,disagreement,Trump
2162,disagreement,Other
2163,disagreement,Other
2163,disagreement,Trump
2163,disagreement,Other
2164,inconclusive,Other
2164,inconclusive,Other
2164,inconclusive,Other
2165,disagreement,Trump
2165,disagreement,Other
2165,disagreement,Other
2166,disagreement,Trump
2166,disagreement,Other
2166,disagreement,Other
2167,disagreement,Other
2167,disagreement,Trump
2167,disagreement,Other
2167,disagreement,Other
2168,disagreement,Other
2168,disagreement,Trump
2168,disagreement,Other
2168,disagreement,Other
2169,disagreement,Other
2169,disagreement,Other
2169,disagreement,Other
2169,disagreement,Trump
2170,disagreement,Trump
2170,disagreement,Other
2170,disagreement,Other
2170,disagreement,Other
2171,disagreement,Trump
2171,disagreement,Other
2171,disagreement,Other
2171,disagreement,Election Predictions
2172,disagreement,Trump
2172,disagreement,Other
2172,disagreement,Other
2173,inconclusive,Trump
2173,inconclusive,Other
2173,inconclusive,Other
2174,inconclusive,Other
2174,inconclusive,Media Bias
2174,inconclusive,Other
2175,disagreement,Other
2175,disagreement,Other
2175,disagreement,Other
2176,disagreement,Other
2176,disagreement,Other
2176,disagreement,Other
2176,disagreement,Trump
2177,disagreement,Trump
2177,disagreement,Other
2177,disagreement,Other
2178,disagreement,Trump
2178,disagreement,Other
2178,disagreement,Other
2178,disagreement,Other
2179,inconclusive,Trump
2179,inconclusive,Other
2179,inconclusive,Other
2180,inconclusive,Trump
2180,inconclusive,Other
2180,inconclusive,Other
2180,inconclusive,Other
2180,inconclusive,Other
2181,disagreement,Trump
2181,disagreement,Other
2181,disagreement,Other
2182,disagreement,Trump
2182,disagreement,Other
2182,disagreement,Interviews/Podcasts
2183,disagreement,Trump
2183,disagreement,Other
2183,disagreement,Other
2184,disagreement,Trump
2184,disagreement,Other
2184,disagreement,Other
2185,inconclusive,Trump
2185,inconclusive,Other
2185,inconclusive,Other
2186,inconclusive,Trump
2186,inconclusive,Other
2186,inconclusive,Other
2187,disagreement,Trump
2187,disagreement,Other
2187,disagreement,Other
2188,inconclusive,Trump
2188,inconclusive,Other
2188,inconclusive,Other
2189,inconclusive,Trump
2189,inconclusive,Other
2189,inconclusive,Other
2190,inconclusive,Trump
2190,inconclusive,Other
2190,inconclusive,Other
2191,disagreement,Trump
2191,disagreement,Other
2191,disagreement,Other
2192,inconclusive,Trump
2192,inconclusive,Other
2192,inconclusive,Other
2193,inconclusive,Trump
2193,inconclusive,Other
2193,inconclusive,Other
2194,disagreement,Trump
2194,disagreement,Other
2194,disagreement,Other
2195,inconclusive,Other
2195,inconclusive,Other
2195,inconclusive,Other
2196,inconclusive,Other
2196,inconclusive,Other
2196,inconclusive,Trump
2197,inconclusive,Other
2197,inconclusive,Other
2197,inconclusive,Other
2198,disagreement,Ukraine War
2198,disagreement,Other
2198,disagreement,Other
2199,inconclusive,Trump
2199,inconclusive,Other
2199,inconclusive,Other
2199,inconclusive,Other
2200,disagreement,Other
2200,disagreement,Other
2200,disagreement,Harris
2201,inconclusive,Trump
2201,inconclusive,Other
2201,inconclusive,Other
2201,inconclusive,Other
2202,disagreement,Other
2202,disagreement,Other
2202,disagreement,Ukraine War
2202,disagreement,Other
2203,disagreement,Other
2203,disagreement,Other
2203,disagreement,Ukraine War
2204,inconclusive,Other
2204,inconclusive,Other
2204,inconclusive,Ukraine War
2205,disagreement,Other
2205,disagreement,Other
2205,disagreement,Other
2206,disagreement,Other
2206,disagreement,Other
2206,disagreement,Ukraine War
2207,inconclusive,Interviews/Podcasts
2207,inconclusive,Other
2207,inconclusive,Other
2207,inconclusive,Media Bias
2208,disagreement,Other
2208,disagreement,Other
2208,disagreement,Other
2208,disagreement,Other
2209,disagreement,Other
2209,disagreement,Other
2209,disagreement,Other
2210,disagreement,Other
2210,disagreement,Other
2210,disagreement,Ukraine War
2211,inconclusive,Interviews/Podcasts
2211,inconclusive,Other
2211,inconclusive,Other
2211,inconclusive,Other
2212,disagreement,Interviews/Podcasts
2212,disagreement,Media Bias
2212,disagreement,Other
2212,disagreement,Other
2213,disagreement,Other
2213,disagreement,Other
2213,disagreement,Other
2214,inconclusive,Other
2214,inconclusive,Other
2214,inconclusive,Other
2215,inconclusive,Trump
2215,inconclusive,Other
2215,inconclusive,Other
2216,disagreement,Trump
2216,disagreement,Other
2216,disagreement,Other
2217,inconclusive,Trump
2217,inconclusive,Other
2217,inconclusive,Other
2218,inconclusive,Trump
2218,inconclusive,Other
2218,inconclusive,Other
2219,disagreement,Trump
2219,disagreement,Other
2219,disagreement,Other
2219,disagreement,Other
2220,disagreement,Trump
2220,disagreement,Other
2220,disagreement,Other
2220,disagreement,Trump
2221,disagreement,Trump
2221,disagreement,Trump
2221,disagreement,Other
2221,disagreement,Other
2222,disagreement,Trump
2222,disagreement,Other
2222,disagreement,Trump
2223,disagreement,Trump
2223,disagreement,Other
2223,disagreement,Other
2223,disagreement,Other
2224,disagreement,Trump
2224,disagreement,Other
2224,disagreement,Other
2225,disagreement,Trump
2225,disagreement,Other
2225,disagreement,Other
2226,disagreement,Trump
2226,disagreement,Other
2226,disagreement,Other
2227,inconclusive,Other
2227,inconclusive,Other
2227,inconclusive,Media Bias
2227,inconclusive,Other
2228,inconclusive,Trump
2228,inconclusive,Media Bias
2228,inconclusive,Other
2229,disagreement,Other
2229,disagreement,Other
2229,disagreement,Other
2230,inconclusive,Other
2230,inconclusive,Other
2230,inconclusive,Other
2231,inconclusive,Trump
2231,inconclusive,Other
2231,inconclusive,Other
2231,inconclusive,Other
2232,inconclusive,Trump
2232,inconclusive,Other
2232,inconclusive,Other
2233,disagreement,Other
2233,disagreement,Cognitive Decline
2233,disagreement,Other
2234,disagreement,Other
2234,disagreement,Other
2234,disagreement,Other
2235,inconclusive,Trump
2235,inconclusive,Other
2235,inconclusive,Other
2236,inconclusive,Trump
2236,inconclusive,Other
2236,inconclusive,Other
2236,inconclusive,Other
2237,disagreement,Other
2237,disagreement,Other
2237,disagreement,Other
2238,disagreement,Other
2238,disagreement,Other
2238,disagreement,Other
2239,disagreement,Other
2239,disagreement,Other
2239,disagreement,Other
2240,inconclusive,Other
2240,inconclusive,Trump
2240,inconclusive,Other
2241,disagreement,Other
2241,disagreement,Other
2241,disagreement,Other
2242,disagreement,Other
2242,disagreement,Trump
2242,disagreement,Other
2243,disagreement,Other
2243,disagreement,Other
2243,disagreement,Other
2243,disagreement,Other
2244,inconclusive,Other
2244,inconclusive,Other
2244,inconclusive,Other
2244,inconclusive,Other
2245,inconclusive,Other
2245,inconclusive,Other
2245,inconclusive,Other
2246,inconclusive,Other
2246,inconclusive,Trump
2246,inconclusive,Other
2247,disagreement,Trump
2247,disagreement,Other
2247,disagreement,Other
2247,disagreement,Other
2248,agreement,Trump
2248,agreement,Other
2248,agreement,Other
2249,agreement,Trump
2249,agreement,Other
2249,agreement,Other
2250,inconclusive,Other
2250,inconclusive,Other
2250,inconclusive,Other
2251,inconclusive,Interviews/Podcasts
2251,inconclusive,Other
2251,inconclusive,Other
2252,disagreement,Interviews/Podcasts
2252,disagreement,Other
2252,disagreement,Harris
2253,disagreement,Other
2253,disagreement,Other
2253,disagreement,Other
2253,disagreement,Other
2253,disagreement,Other
2254,disagreement,Other
2254,disagreement,Other
2254,disagreement,Harris
2255,disagreement,Other
2255,disagreement,Other
2255,disagreement,Other
2256,disagreement,Interviews/Podcasts
2256,disagreement,Media Bias
2256,disagreement,Other
2256,disagreement,Other
2257,inconclusive,Trump
2257,inconclusive,Other
2257,inconclusive,Other
2258,disagreement,Trump
2258,disagreement,Other
2258,disagreement,Other
2259,disagreement,Trump
2259,disagreement,Other
2259,disagreement,Other
2260,disagreement,Other
2260,disagreement,Other
2260,disagreement,Media Bias
2261,disagreement,Other
2261,disagreement,Other
2261,disagreement,Other
2262,inconclusive,Other
2262,inconclusive,Other
2262,inconclusive,Other
2263,disagreement,Other
2263,disagreement,Other
2263,disagreement,Other
2264,inconclusive,Other
2264,inconclusive,Other
2264,inconclusive,Other
2265,disagreement,Other
2265,disagreement,Other
2265,disagreement,Other
2266,disagreement,Other
2266,disagreement,Other
2266,disagreement,Other
2267,disagreement,Other
2267,disagreement,Other
2267,disagreement,Other
2268,disagreement,Trump
2268,disagreement,Other
2268,disagreement,Other
2268,disagreement,Other
2269,disagreement,Trump
2269,disagreement,Other
2269,disagreement,Other
2270,disagreement,Trump
2270,disagreement,Other
2270,disagreement,Other
2271,disagreement,Trump
2271,disagreement,Other
2271,disagreement,Other
2272,disagreement,Other
2272,disagreement,Other
2272,disagreement,Other
2273,disagreement,Trump
2273,disagreement,Other
2273,disagreement,Other
2273,disagreement,Other
2274,disagreement,Other
2274,disagreement,Other
2274,disagreement,Other
2275,disagreement,Trump
2275,disagreement,Other
2275,disagreement,Trump
2276,inconclusive,Trump
2276,inconclusive,Other
2276,inconclusive,Other
2276,inconclusive,Other
2277,inconclusive,Trump
2277,inconclusive,Other
2277,inconclusive,Other
2278,agreement,Other
2278,agreement,Other
2278,agreement,Other
2279,inconclusive,Other
2279,inconclusive,Other
2279,inconclusive,Other
2280,inconclusive,Other
2280,inconclusive,Other
2280,inconclusive,Other
2281,disagreement,Other
2281,disagreement,Other
2281,disagreement,Other
2282,inconclusive,Trump
2282,inconclusive,Other
2282,inconclusive,Other
2282,inconclusive,Other
2282,inconclusive,Other
2283,agreement,Trump
2283,agreement,Other
2283,agreement,Other
2284,disagreement,Trump
2284,disagreement,Other
2284,disagreement,Other
2284,disagreement,Other
2285,disagreement,Trump
2285,disagreement,Other
2285,disagreement,Other
2285,disagreement,Other
2286,agreement,Other
2286,agreement,Other
2286,agreement,Trump
2287,disagreement,Other
2287,disagreement,Other
2287,disagreement,Other
2288,disagreement,Other
2288,disagreement,Other
2288,disagreement,Other
2289,inconclusive,Other
2289,inconclusive,Other
2289,inconclusive,Other
2290,inconclusive,Other
2290,inconclusive,Other
2290,inconclusive,Other
2291,disagreement,Other
2291,disagreement,Other
2291,disagreement,Other
2292,disagreement,Other
2292,disagreement,Other
2292,disagreement,Other
2293,agreement,Other
2293,agreement,Other
2293,agreement,Other
2294,disagreement,Other
2294,disagreement,Other
2294,disagreement,Other
2294,disagreement,Other
2295,disagreement,Other
2295,disagreement,Other
2295,disagreement,Other
2296,disagreement,Other
2296,disagreement,Other
2296,disagreement,Other
2297,disagreement,Other
2297,disagreement,Other
2297,disagreement,Other
2298,inconclusive,Interviews/Podcasts
2298,inconclusive,Other
2298,inconclusive,Other
2299,agreement,Interviews/Podcasts
2299,agreement,Other
2299,agreement,Other
2300,inconclusive,Other
2300,inconclusive,Other
2300,inconclusive,Other
2301,disagreement,Other
2301,disagreement,Other
2301,disagreement,Trump
2302,inconclusive,Other
2302,inconclusive,Media Bias
2302,inconclusive,Other
2303,disagreement,Trump
2303,disagreement,Other
2303,disagreement,Other
2303,disagreement,Trump
2304,disagreement,Trump
2304,disagreement,Other
2304,disagreement,Other
2304,disagreement,Other
2305,disagreement,Trump
2305,disagreement,Other
2305,disagreement,Other
2306,disagreement,Trump
2306,disagreement,Other
2306,disagreement,Trump
2307,inconclusive,Trump
2307,inconclusive,Other
2307,inconclusive,Other
2308,disagreement,Trump
2308,disagreement,Other
2308,disagreement,Other
2308,disagreement,Other
2309,disagreement,Trump
2309,disagreement,Other
2309,disagreement,Other
2310,disagreement,Trump
2310,disagreement,Trump
2310,disagreement,Other
2310,disagreement,Other
2311,disagreement,Trump
2311,disagreement,Trump
2311,disagreement,Other
2311,disagreement,Other
2312,inconclusive,Trump
2312,inconclusive,Trump
2312,inconclusive,Other
2313,inconclusive,Trump
2313,inconclusive,Trump
2313,inconclusive,Other
2314,disagreement,Trump
2314,disagreement,Trump
2314,disagreement,Trump
2315,disagreement,Trump
2315,disagreement,Media Bias
2315,disagreement,Other
2316,disagreement,Trump
2316,disagreement,Other
2316,disagreement,Other
2317,disagreement,Trump
2317,disagreement,Other
2317,disagreement,Other
2318,disagreement,Other
2318,disagreement,Other
2318,disagreement,Other
2319,disagreement,Other
2319,disagreement,Other
2319,disagreement,Other
2320,inconclusive,Trump
2320,inconclusive,Other
2320,inconclusive,Other
2320,inconclusive,Trump
2321,disagreement,Trump
2321,disagreement,Media Bias
2321,disagreement,Other
2322,agreement,Trump
2322,agreement,Other
2322,agreement,Other
2323,inconclusive,Other
2323,inconclusive,Other
2323,inconclusive,Other
2323,inconclusive,Other
2324,inconclusive,Interviews/Podcasts
2324,inconclusive,Media Bias
2324,inconclusive,Other
2325,disagreement,Other
2325,disagreement,Other
2325,disagreement,Other
2326,disagreement,Other
2326,disagreement,Other
2326,disagreement,Other
2327,inconclusive,Other
2327,inconclusive,Tariffs and Economy
2327,inconclusive,Other
2328,agreement,Other
2328,agreement,Other
2328,agreement,Other
2329,disagreement,Other
2329,disagreement,Other
2329,disagreement,Other
2330,disagreement,Other
2330,disagreement,Other
2330,disagreement,Other
2331,disagreement,Other
2331,disagreement,Other
2331,disagreement,Trump
2332,inconclusive,Other
2332,inconclusive,Other
2332,inconclusive,Other
2333,inconclusive,Other
2333,inconclusive,Other
2333,inconclusive,Other
2334,inconclusive,Other
2334,inconclusive,Other
2334,inconclusive,Trump
2335,inconclusive,Other
2335,inconclusive,Other
2335,inconclusive,Trump
2336,disagreement,Other
2336,disagreement,Trump
2336,disagreement,Other
2336,disagreement,Other
2337,agreement,Other
2337,agreement,Other
2337,agreement,Other
2338,inconclusive,Other
2338,inconclusive,Other
2338,inconclusive,Other
2339,disagreement,Other
2339,disagreement,Other
2339,disagreement,Other
2340,inconclusive,Trump
2340,inconclusive,Other
2340,inconclusive,Other
2341,disagreement,Other
2341,disagreement,Other
2341,disagreement,Other
2341,disagreement,Other
2342,disagreement,Other
2342,disagreement,Other
2342,disagreement,Other
2342,disagreement,Other
2343,disagreement,Other
2343,disagreement,Other
2343,disagreement,Other
2343,disagreement,Other
2344,disagreement,Other
2344,disagreement,Other
2344,disagreement,Other
2345,inconclusive,Other
2345,inconclusive,Other
2345,inconclusive,Other
2346,inconclusive,Other
2346,inconclusive,Other
2346,inconclusive,Other
2347,inconclusive,Other
2347,inconclusive,Other
2347,inconclusive,Other
2348,inconclusive,Other
2348,inconclusive,Other
2348,inconclusive,Other
2349,disagreement,Other
2349,disagreement,Other
2349,disagreement,Other
2350,inconclusive,Other
2350,inconclusive,Other
2350,inconclusive,Other
2351,disagreement,Other
2351,disagreement,Other
2351,disagreement,Other
2352,inconclusive,Other
2352,inconclusive,Other
2352,inconclusive,Media Bias
2353,inconclusive,Other
2353,inconclusive,Other
2353,inconclusive,Other
2354,disagreement,Other
2354,disagreement,Other
2354,disagreement,Other
2355,disagreement,Other
2355,disagreement,Trump
2355,disagreement,Other
2356,disagreement,Other
2356,disagreement,Other
2356,disagreement,Other
2357,inconclusive,Other
2357,inconclusive,Other
2357,inconclusive,Trump
2357,inconclusive,Other
2358,disagreement,Other
2358,disagreement,Other
2358,disagreement,Other
2359,disagreement,Interviews/Podcasts
2359,disagreement,Other
2359,disagreement,Other
2359,disagreement,Other
2360,inconclusive,Other
2360,inconclusive,Other
2360,inconclusive,Other
2361,agreement,Other
2361,agreement,Other
2361,agreement,Other
2362,disagreement,Other
2362,disagreement,Other
2362,disagreement,Other
2363,inconclusive,Other
2363,inconclusive,Other
2363,inconclusive,Other
2364,disagreement,Other
2364,disagreement,Other
2364,disagreement,Other
2365,inconclusive,Other
2365,inconclusive,Other
2365,inconclusive,Other
2366,disagreement,Other
2366,disagreement,Other
2366,disagreement,Other
2367,disagreement,Other
2367,disagreement,Other
2367,disagreement,Other
2367,disagreement,Other
2368,inconclusive,Other
2368,inconclusive,Other
2368,inconclusive,Other
2368,inconclusive,Other
2369,disagreement,Other
2369,disagreement,Other
2369,disagreement,Other
2370,disagreement,Other
2370,disagreement,Other
2370,disagreement,Other
2371,disagreement,Other
2371,disagreement,Other
2371,disagreement,Other
2371,disagreement,Other
2372,disagreement,Other
2372,disagreement,Other
2372,disagreement,Other
2373,disagreement,Other
2373,disagreement,Other
2373,disagreement,Other
2374,disagreement,Other
2374,disagreement,Other
2374,disagreement,Other
2375,disagreement,Other
2375,disagreement,Other
2375,disagreement,Other
2376,disagreement,Other
2376,disagreement,Other
2376,disagreement,Other
2377,inconclusive,Other
2377,inconclusive,Other
2377,inconclusive,Other
2378,disagreement,Other
2378,disagreement,Other
2378,disagreement,Other
2379,inconclusive,Other
2379,inconclusive,Other
2379,inconclusive,Other
2380,inconclusive,Other
2380,inconclusive,Other
2380,inconclusive,Other
2381,inconclusive,Other
2381,inconclusive,Other
2381,inconclusive,Other
2381,inconclusive,Other
2382,inconclusive,Other
2382,inconclusive,Other
2382,inconclusive,Other
2383,inconclusive,Other
2383,inconclusive,Other
2383,inconclusive,Other
2384,disagreement,Other
2384,disagreement,Other
2384,disagreement,Other
2384,disagreement,Other
2385,disagreement,Other
2385,disagreement,Other
2385,disagreement,Other
2386,disagreement,Other
2386,disagreement,Other
2386,disagreement,Other
2386,disagreement,Other
2387,disagreement,Other
2387,disagreement,Other
2387,disagreement,Other
2388,disagreement,Other
2388,disagreement,Other
2388,disagreement,Other
2388,disagreement,Other
2389,disagreement,Other
2389,disagreement,Other
2389,disagreement,Other
2390,disagreement,Other
2390,disagreement,Other
2390,disagreement,Other
2391,disagreement,Other
2391,disagreement,Other
2391,disagreement,Other
2392,disagreement,Other
2392,disagreement,Other
2392,disagreement,Other
2393,inconclusive,Other
2393,inconclusive,Other
2393,inconclusive,Other
2394,disagreement,Other
2394,disagreement,Other
2394,disagreement,Other
2395,disagreement,Other
2395,disagreement,Other
2395,disagreement,Other
2396,disagreement,Other
2396,disagreement,Other
2396,disagreement,Other
2397,inconclusive,Other
2397,inconclusive,Other
2397,inconclusive,Other
2398,inconclusive,Other
2398,inconclusive,Other
2398,inconclusive,Other
2399,disagreement,Other
2399,disagreement,Other
2399,disagreement,Other
2400,inconclusive,Other
2400,inconclusive,Other
2400,inconclusive,Other
2401,inconclusive,Other
2401,inconclusive,Other
2401,inconclusive,Other
2402,inconclusive,Other
2402,inconclusive,Trump
2402,inconclusive,Other
2403,disagreement,Other
2403,disagreement,Other
2403,disagreement,Other
2404,inconclusive,Other
2404,inconclusive,Other
2404,inconclusive,Other
2405,disagreement,Other
2405,disagreement,Other
2405,disagreement,Media Bias
2405,disagreement,Other
2406,inconclusive,Other
2406,inconclusive,Other
2406,inconclusive,Other
2407,disagreement,Other
2407,disagreement,Media Bias
2407,disagreement,Other
2408,disagreement,Other
2408,disagreement,Other
2408,disagreement,Media Bias
2409,inconclusive,Other
2409,inconclusive,Other
2409,inconclusive,Other
2410,inconclusive,Other
2410,inconclusive,Other
2410,inconclusive,Other
2411,inconclusive,Other
2411,inconclusive,Other
2411,inconclusive,Other
2411,inconclusive,Other
2412,disagreement,Other
2412,disagreement,Other
2412,disagreement,Other
2413,inconclusive,Other
2413,inconclusive,Other
2413,inconclusive,Other
2414,inconclusive,Other
2414,inconclusive,Trump
2414,inconclusive,Other
2414,inconclusive,Other
2415,disagreement,Other
2415,disagreement,Other
2415,disagreement,Other
2416,inconclusive,Other
2416,inconclusive,Other
2416,inconclusive,Other
2417,disagreement,Other
2417,disagreement,Media Bias
2417,disagreement,Other
2418,inconclusive,Other
2418,inconclusive,Other
2418,inconclusive,Other
2419,agreement,Other
2419,agreement,Other
2419,agreement,Other
2420,disagreement,Media Bias
2420,disagreement,Other
2420,disagreement,Other
2421,disagreement,Other
2421,disagreement,Other
2421,disagreement,Media Bias
2422,inconclusive,Interviews/Podcasts
2422,inconclusive,Other
2422,inconclusive,Other
2423,disagreement,Other
2423,disagreement,Other
2423,disagreement,Other
2424,disagreement,Interviews/Podcasts
2424,disagreement,Other
2424,disagreement,Other
2425,disagreement,Other
2425,disagreement,Other
2425,disagreement,Other
2426,inconclusive,Other
2426,inconclusive,Other
2426,inconclusive,Other
2427,disagreement,Other
2427,disagreement,Other
2427,disagreement,Other
2428,inconclusive,Other
2428,inconclusive,Other
2428,inconclusive,Other
2429,agreement,Other
2429,agreement,Other
2429,agreement,Other
2430,disagreement,Media Bias
2430,disagreement,Other
2430,disagreement,Other
2431,disagreement,Other
2431,disagreement,Interviews/Podcasts
2431,disagreement,Other
2432,disagreement,Other
2432,disagreement,Other
2432,disagreement,Other
2433,inconclusive,Other
2433,inconclusive,Other
2433,inconclusive,Other
2434,disagreement,Other
2434,disagreement,Tariffs and Economy
2434,disagreement,Other
2434,disagreement,Other
2435,disagreement,Other
2435,disagreement,Other
2435,disagreement,Other
